label,f_0,f_1,f_2,f_3,f_4,f_5,f_6,f_7,f_8,f_9,f_10,f_11,f_12,f_13,f_14,f_15,f_16,f_17,f_18,f_19,f_20,f_21,f_22,f_23,f_24,f_25,f_26,f_27,f_28,f_29,f_30,f_31,f_32,f_33,f_34,f_35,f_36,f_37,f_38,f_39,f_40,f_41,f_42,f_43,f_44,f_45,f_46,f_47,f_48,f_49
Apple Braeburn,-8.360962,-18.551792,6.1577883,2.4552577,4.8162236,7.0421,-18.682676,18.193897,-20.845732,-7.0187407,-3.7442815,-8.270285,-2.8127546,4.892214,-1.0766429,-1.2640142,1.4214658,-1.1449798,0.29214853,1.3750908,-0.20809005,-0.8458156,0.7297833,-0.19903986,-0.0888229,-0.30744287,0.038725417,-1.7704289,1.4023724,-0.4995882,-0.31770724,-0.3122426,-0.18056579,-0.25198382,0.7630362,-0.9480567,0.94884527,0.72252876,-0.6695591,1.0698196,0.061604246,-0.13826863,-0.42736056,-0.16641322,0.5197708,-0.2598287,-0.42699662,-0.46330842,-0.024419863,1.0156205
Orange,-11.238926,4.117925,-7.6929564,-7.68366,0.14595853,3.1811135,-1.7336756,-2.0258152,2.1891165,-0.4536622,-0.16011369,-0.05282075,1.9021895,-0.66302663,0.406054,1.2358391,1.8751224,-2.2055504,-0.9989714,1.2441142,5.833007,-2.9644613,4.635833,-1.0624824,0.06934754,-1.8328079,0.18288636,-2.0766325,1.0840636,0.35324687,-0.5557261,-1.1519262,0.43565425,-0.6434424,0.22807933,0.23863114,-0.6513478,0.2561927,-0.13348573,2.4839933,-0.09530574,0.29442966,0.6782078,-0.91692936,1.3628035,-1.3276969,0.14450829,-0.08824732,1.6707889,0.8483313
Orange,-11.224452,4.3789787,-8.535347,-8.33249,0.082718186,2.506838,-2.2189462,-3.5848184,0.42319363,-1.2528412,-0.7232012,-0.532027,-2.3085556,1.6886393,-0.78557503,1.3321079,-2.12083,1.4209611,-1.0891266,-1.9821802,-2.6124864,0.036249194,0.917832,0.7071576,-0.5053787,0.5910163,1.6823281,1.2774976,1.0641507,0.13349651,0.003042211,0.56567264,-1.8040508,-0.47702295,1.2096661,-2.5735853,-1.63163,1.4346447,0.08105948,-0.36405748,2.554283,-1.6125156,-0.46037975,-0.51472133,0.36784407,-0.07526724,-0.10531591,-2.5739543,-0.24403733,1.4643432
Orange,-5.6006927,1.2465628,-7.587502,-4.7168818,4.94137,12.932932,-10.001967,6.521432,-0.08648214,0.33607754,2.4776988,12.087305,12.33394,-10.249708,1.0741634,-4.839403,-4.610241,-0.4986048,-0.20375949,-0.06172758,-5.1823435,0.22779042,-4.833803,-0.24207887,0.05205616,3.0672226,1.8316298,1.37446,1.2073811,-0.18926865,-2.0529277,0.91683316,-2.4630198,-1.8655739,2.7137396,-0.55329514,-1.9849514,2.5376096,1.0581508,0.9851382,-1.8293073,-1.2953409,-0.5213455,0.061637335,1.8738028,-0.5020683,-1.4758357,2.1175973,3.659452,0.21639094
Orange,-11.14492,2.9377365,-8.347998,-9.039815,-0.053759735,2.0220723,-0.24865063,-4.115051,-0.036299445,-0.873505,-0.051664677,-1.818189,-2.0593383,2.3527164,-0.5345971,0.6976163,-0.53172404,1.4219117,-0.23079123,-0.43478334,-0.98309463,0.961618,0.06590983,0.78959095,0.1668409,0.704682,0.07440494,0.7686148,0.73148924,-0.17919831,1.1654496,0.57777137,-1.1638751,-0.6318969,0.87863934,-1.4894165,-3.0719633,2.2046442,-0.15913725,-0.71471524,0.047802296,-1.1067604,-1.0049789,-0.1878036,1.2208725,-0.10396162,-1.0955287,-0.4835216,1.745203,-0.36085537
Orange,-10.684684,4.976681,-9.487601,-10.766363,0.086398415,3.6323478,-2.0803337,-4.824817,0.8927622,-0.5128783,-0.70040786,-1.7977275,-3.5945334,2.5944912,-0.28944203,1.0247685,-3.613324,4.691574,-0.023587603,-3.3711007,-3.9483628,1.8691609,-0.79759264,0.8675435,-1.4402745,0.34299266,2.7328873,0.30361316,0.5964679,-0.054059982,-0.70221525,0.7835071,0.5705047,-0.11231735,-0.031399965,0.6780122,-0.42872316,0.38791838,0.8078275,0.28943366,1.1522081,-0.116919085,0.3495898,-1.364883,0.4108872,-1.398556,-0.01666002,-1.4209093,3.0090551,1.5109524
Apple Braeburn,-11.325317,-14.855724,8.206292,8.2157755,-2.2056637,0.7454999,-0.938686,0.4865332,12.063513,-5.58845,-4.8680015,-3.1744287,1.4945989,2.123174,-2.2146187,-9.086172,-7.3101697,0.9477689,-1.9167181,-1.4088235,6.866322,7.544098,0.0034290815,0.6130839,2.081945,-1.793599,-1.797041,1.0431277,-2.0036116,-0.09648591,-2.44277,1.1251293,-1.8008956,0.5745808,0.42827624,-1.1426309,0.3297567,-0.26715645,-0.040177144,-1.6008197,0.15412194,-0.17085578,0.26414758,0.89736485,-0.32325765,0.7316776,-1.2360344,-0.0058296164,0.65498644,0.65084374
Apple Braeburn,-11.326501,-14.105612,7.034571,8.00381,-0.91021913,2.4528604,-2.2858438,6.9012794,12.930546,-0.05648829,-3.2870483,-0.54955053,1.7911649,-0.8790614,1.1177708,10.231357,1.9755216,0.7384678,-0.91286576,-1.7653385,-0.5276789,2.433558,0.4832043,-0.12365294,0.32612818,0.13890019,1.1536828,-0.9895633,1.317325,0.7354202,-4.6720586,0.6754955,-1.2480795,0.5346655,2.0560157,-0.16279241,1.6572663,1.0721934,0.5120256,-0.9031566,0.25229394,-0.7805004,0.13785614,0.7621092,0.07500517,-0.91897523,0.09438822,-0.54743326,-1.1220381,-1.0493653
Apple Braeburn,-11.371747,-15.7819395,9.802523,7.364126,-2.5164533,-0.89120734,1.7109336,-0.41631922,14.289202,-5.070755,-4.1936836,-2.4094853,0.26194146,2.5088618,-1.5011933,-10.385315,-4.191456,-0.46805435,1.075302,0.54747915,-0.22331786,-0.5482091,-0.6115143,-0.7579112,-0.12602049,0.40381333,0.56497335,0.06616305,-0.3993725,0.07632495,0.5807814,-0.79628533,0.57506293,-2.832269,0.6701462,1.997813,-3.8251054,-0.7582505,-1.550477,0.31248304,0.6291534,-1.233028,-2.386796,0.6246719,1.2569892,-0.34779978,-0.4430988,-4.122028,-2.664247,-1.8077652
Apple Braeburn,-10.259981,-12.81175,7.957519,6.7992578,-2.0095255,-0.1517002,2.4847252,4.0810285,15.006187,0.47829637,-1.2253923,-2.9257708,-2.1687164,1.9941454,0.76604754,-3.0921612,1.8288689,-1.8439106,3.2887387,3.0306537,-7.571876,-9.947495,0.0018311031,-1.5578094,-2.3915715,0.95943564,-0.47305822,-1.3136035,-0.95049727,-0.6004065,5.36057,-1.1790023,2.094576,1.0931743,-1.6666459,0.12840924,0.35141692,1.1705389,0.15378699,3.1425657,0.0046883267,-1.23109,0.33419245,-2.2576406,0.11569745,-0.6320382,1.6191616,3.496851,1.9704826,1.3989055
Apple Braeburn,-13.568528,-18.923786,8.510552,0.34543237,-1.4176006,-3.452297,4.4353266,-6.9062877,-7.4419484,2.4701371,2.624473,4.2579427,1.2324005,-2.004134,1.252993,0.4025941,-1.2577107,1.2199265,-0.90759325,-0.5567327,1.1931752,1.0669131,0.19816464,0.35726178,0.15558285,-0.77863294,4.826757,-1.4375726,1.1970536,2.2869012,-0.28223544,-1.2777009,0.86290765,-0.59310985,-0.523268,3.2964048,0.59025294,-1.4381839,2.1412575,-0.6759307,1.5103414,-1.7464523,-3.8734434,-1.9995384,-1.7463042,-0.025343204,-0.10064156,2.8429732,0.5380257,-0.6833527
Apple Braeburn,-13.762115,-18.219234,8.006977,0.40995964,-1.2726258,-3.7281778,5.8720756,-5.3140006,-6.100698,3.0892339,2.087396,3.6196468,0.7870007,-1.5840948,0.59292585,-0.5773824,-1.7267666,0.43773216,-0.96699035,-0.49753675,1.4310336,0.32511473,0.06274962,0.58777547,0.2942212,-0.64924604,4.1107926,-0.18992996,0.79021573,2.1690056,0.819479,-0.55243677,0.4293117,-0.8115615,-0.23555417,2.6822898,0.57146794,-1.2002548,0.4682246,0.76752937,0.022636723,-1.3992448,-2.7664397,-0.85756963,-0.34925696,0.33404407,-0.52866286,1.9360378,0.8194768,0.07475372
Apple Braeburn,-12.340988,-16.947718,6.851658,-1.5024353,-0.9131844,-4.1528187,4.8338523,-5.837797,-6.880545,2.8224008,2.3248358,2.2538455,-0.039240304,-1.4792718,0.41909698,-1.0848999,1.4834574,-0.883616,0.48205626,1.1317395,0.62254053,-2.581259,-1.0522475,0.13105126,0.4330398,0.26944047,-2.9005966,-0.35797435,0.13634112,-2.669654,1.7961583,0.7507718,-0.29960793,1.8308792,-2.5754604,-1.4341344,0.6730113,0.20564438,0.9711553,-2.7618682,2.6466715,0.8890163,0.93060863,-1.3435732,-1.8448154,0.90963095,-1.1285675,-0.8370096,0.6559304,1.2767361
Lemon,-6.324168,11.837605,-5.3491116,0.18138495,-1.5545434,-8.349436,6.0174685,9.614593,-1.1152093,-2.2700875,-2.0088937,3.8906367,-0.77639264,-0.16703384,1.5147234,-0.5984938,-2.3558543,0.91874605,0.40822327,-1.1006482,0.6211315,-0.8947334,1.6104035,-1.4521492,-1.2526325,0.37944475,0.5800365,-0.3821299,-0.778453,-0.8833,0.061086938,-1.3469644,1.3273288,1.0899806,-0.08471751,-0.9222855,1.516734,-0.9476581,0.5056129,0.29491356,-0.16968603,1.2832216,1.0858262,-0.47040445,-1.3564911,1.3054848,0.77379066,-0.24012685,-2.1428602,0.022810245
Lemon,-7.6385865,9.835049,-5.1067677,-2.9747925,-1.6730412,-7.8347173,6.6916285,7.0081525,-0.94312215,-0.5567474,-0.88406026,-0.16912003,-0.7455194,1.0900642,-1.1048228,-1.8999801,1.1100515,-2.4654953,0.49395487,0.9738327,0.25788367,1.6152781,-2.544373,0.6389698,0.15024416,-0.5561618,1.2222469,0.8026382,-2.5214944,2.1693852,0.014994163,0.49341875,1.9196153,0.093361065,-0.020104354,1.3936312,0.091475315,0.37548307,1.1162261,-1.1466808,-0.98445165,-1.1299298,1.1987011,-0.09132934,-1.6158624,-0.55469924,-1.7420061,-1.3616165,3.2468884,-2.5368717
Lemon,-4.155198,9.777871,-3.3468928,9.279765,1.219724,0.64522153,1.0235326,3.3333204,-1.6235764,10.79232,3.2332382,-1.7192765,-2.3026752,1.4390794,-2.2657366,-0.96177936,1.4958217,-0.6963463,0.012550716,2.6204693,-0.49875852,0.26044327,0.6008138,-0.70262784,1.4897975,-0.40396202,-2.1572495,1.1696181,0.3330249,1.3726068,0.028883614,3.0784273,-0.2000475,1.8364738,-4.567365,-2.3503575,0.63445693,3.9172108,-3.9026153,-2.3526793,-2.5163617,-0.0060704127,-7.496189,-0.47399727,3.295515,-2.4402297,0.032408487,2.4584165,-3.034823,-0.39419052
Lemon,-6.010549,10.671317,-4.82742,-2.5482082,-0.53527606,-6.5552516,6.6323667,5.9099784,-0.011470053,-0.01120503,0.6611569,-0.45999897,-0.3592785,-0.1648776,-2.1830745,-1.4195614,4.527863,-5.535143,0.8097249,5.052474,-0.70886916,2.2817433,-5.7389455,3.0484428,3.9244483,-1.3646935,1.6743803,0.25928736,0.06700887,1.0870417,-1.5553362,0.19748875,-0.39135915,-0.5439329,0.601487,-0.5751377,0.29005474,0.24916573,1.2094358,0.46864474,0.37056714,-1.8869363,0.6659875,-0.27623814,1.0938724,-0.34705198,1.5555223,0.34178445,-0.5041966,1.5826371
Lemon,-3.8472724,11.798052,-5.7419558,22.639503,0.67243075,-1.8997818,-2.6846986,-7.3800845,-4.2507553,-5.9746385,0.47527093,-0.3018624,0.54146636,0.028508756,-0.6886922,1.0697405,-0.8581805,3.393624,-0.013806865,0.33419022,-1.2086366,-6.9547925,-0.111960456,2.5431614,2.5271132,-1.2535757,-1.978876,3.067037,-2.0326326,1.9469144,1.2760333,1.119292,-3.531053,-2.5593057,-0.65883464,2.8168952,1.1788723,-0.14297822,-2.2391365,-0.6872475,-2.1743631,-0.15903479,-1.9404823,0.62691784,1.4111048,-1.0728091,-2.857965,-1.0240939,-0.74043363,-0.70414793
Lemon,-4.778541,11.218373,-7.433362,18.364695,0.94960046,-0.7845551,-3.6723933,-7.161195,-4.4503245,-3.4507053,-0.14350231,0.23461208,0.18082014,0.38358536,-0.15138118,1.6663682,-1.3773752,3.3601685,-0.6890732,-0.19515696,1.3383745,-7.523729,0.47403955,1.8933794,3.5065305,-1.947665,-1.8713516,3.063312,-1.9812702,0.57386374,1.4136959,1.9124137,-6.8116384,-3.0402822,0.04513527,2.1192126,1.5644518,-0.40131488,-0.106740154,0.8200233,-0.1842066,-2.0568461,-0.29765102,-1.029091,0.20025565,-1.6867591,0.8645123,-0.5559769,-0.6918769,-0.8677226
Lemon,-3.9790688,10.27054,-4.1920595,13.642065,1.6692901,5.181411,-2.792556,5.9972095,1.2403554,17.418844,3.0025845,-0.95236737,-6.18018,3.0877883,-0.31688967,-1.0482049,-0.51400995,1.8610489,-0.7130032,-2.067547,0.36853182,-2.2107682,0.7780122,-0.20109104,0.5919138,0.039127987,0.06561696,-0.4417033,-0.45389813,-0.85481286,0.33896852,-0.67181313,1.8567574,-0.32075286,1.2311943,-0.056628738,2.0685465,-1.0274881,1.7619435,1.7021731,-0.51240975,-1.0284457,1.9446721,-0.14282136,-1.0366718,0.07136576,-0.86864585,-0.6627969,0.0193762,-0.7137593
Lemon,-3.6498475,13.079563,-3.0944772,23.035835,0.42450064,-0.09820216,-1.5925046,-8.720638,-1.3371527,-3.4171927,0.32831293,-1.6391829,2.3980274,-1.5560112,-0.76456404,-0.36877254,3.154042,-2.2336257,2.0413458,0.2990038,-1.6069876,6.746183,0.43624353,-2.325825,-3.2596095,3.0165765,-0.91937155,-0.4604384,1.0642325,-0.6324053,2.637239,-0.5671543,2.65408,0.47035182,0.23575103,-3.7209065,1.3472804,0.55141217,-0.107050546,2.0032609,0.42536825,2.8983681,-2.92432,-0.66497236,-1.2161887,-2.1922941,-1.2585686,0.24235015,-0.42311564,-1.9836406
Banana,23.038538,-2.6013935,3.1513605,-3.6269743,44.63884,-6.373671,2.1008887,-2.4382412,2.432932,-0.4154121,1.1235199,-1.7962971,-0.99390334,0.3028572,1.2627718,0.6039861,-1.3621912,-0.5104527,1.1822205,-0.25199267,1.5531846,-0.30826172,-0.47232482,-0.6779991,-0.027180078,0.3244107,1.4567597,0.4359026,-0.7949828,-0.6234707,0.57893515,-1.0088307,-1.442257,-0.5416662,-0.8234025,0.6776126,0.082159504,-0.027301766,-0.67851716,-1.8378557,-0.78577346,0.9503245,0.36523736,-0.6082609,-0.034942225,0.22671151,1.4800742,0.10836255,0.8807968,-2.8325727
Banana,21.588175,-1.2293626,3.7230062,-3.7226448,43.635403,-6.339511,2.4288654,-2.2218666,2.8244996,0.17077182,-0.45630148,-2.1947951,-0.48543683,-0.4962697,0.2259318,0.1773703,-0.28200215,1.2096401,-0.7959664,0.6644322,0.713741,-0.03817178,-0.14114942,-1.3372718,1.1556412,1.9273082,-0.12689307,2.9566505,0.927038,0.6369573,-0.21458207,-1.6560316,-0.45086122,1.9460394,-0.76129705,0.8682313,-0.63563836,0.166544,0.09158937,0.021532046,-0.6841439,0.5733326,0.79770136,-0.5978144,0.11691657,0.0016006961,-0.20595188,0.07876465,-0.49664792,-0.6376931
Banana,12.66672,15.419094,27.969772,-3.076403,-7.453789,1.0312992,-5.6162543,2.4154224,1.9292151,-3.6072264,11.788193,1.5174154,-5.8172708,0.22299074,-1.5969207,1.7248621,-1.5000898,-1.0549008,2.475961,0.13888526,4.45736,-0.2509705,-1.4403412,-1.5876162,-2.6239765,-1.433802,4.0322227,3.9275463,-1.304666,-5.036659,2.8194404,0.18389548,-1.062931,3.4149196,4.5870676,4.706861,3.0208375,6.7031703,2.2910562,1.8954452,-0.23615712,3.130384,0.98231584,-4.5935206,1.2606483,2.4153442,-3.3204267,-0.70454985,-4.025866,-3.3398705
Banana,11.489318,15.472854,18.482954,-7.6165385,-6.773452,-4.1076107,0.8688584,-0.88259715,-1.1890311,2.9522135,1.300279,-11.356707,11.001957,-0.83837175,-0.4301605,-1.6397762,2.1084714,-0.34911233,-1.0653017,-5.663292,-0.8612587,-0.7802373,-0.07893318,1.8619909,-0.79204375,-3.0748796,1.1550436,-2.4694693,-1.306089,-0.9217931,2.3814483,-2.8147228,-3.175684,1.2584436,0.928688,3.064989,0.06309092,3.774913,3.5765305,-2.7816463,-3.0799725,2.1510706,0.71808076,-2.408607,2.1542244,-0.67738885,0.49830762,0.16228706,-1.510223,0.81881934
Banana,10.447545,14.598618,18.06301,-7.4708204,-6.250933,-3.9253986,1.1381227,-0.37088653,-1.1937097,2.9578621,1.2107706,-10.533371,11.067842,-0.54475415,-1.1020491,-0.698153,1.3396518,0.0989644,-0.5986423,-5.5819273,-0.82922685,-0.45886812,-0.106314845,2.7343926,-0.7161826,-2.7939239,1.4467893,-2.5464554,-1.1067634,-1.2316529,2.4359288,-2.900915,-3.5171041,2.2261126,1.397486,3.363724,0.036442008,4.27137,3.0333107,-2.724246,-2.9207287,2.4071965,0.3221014,-3.0868464,2.2309902,-1.177918,0.72146595,-0.9081472,-1.3745747,0.72124016
Banana,40.53921,-13.192029,-12.280627,-0.54809785,-10.064603,-7.618796,-8.958882,-2.2873957,1.9043177,1.0329449,2.144257,5.028331,3.5812,9.81958,7.0978703,-1.9467124,1.9074551,1.1808361,-3.4992132,-0.1952104,3.3581536,-3.1973486,-7.1641507,-0.40334937,-8.085238,1.4682716,1.2088506,-1.5904114,1.139931,2.1219335,-2.6075468,3.7409139,-2.190692,-1.6359131,-5.0156045,-0.94957966,-2.2428613,-2.9844851,1.4466659,-0.899726,-2.8575733,2.6168883,1.3256223,-6.278633,-1.1493577,-1.9008046,-0.6148479,0.38993523,-0.42484325,0.9285776
Banana,35.642975,-2.7477565,0.90445125,4.6207337,-0.33112222,26.589462,23.204578,1.7781718,-3.4130628,-4.5854077,-4.1323886,1.638452,-0.94239396,5.771357,7.524003,0.35854846,-0.11692808,-5.160407,4.6357393,-4.702569,0.76326114,1.3340613,1.8457232,-3.1289003,5.480163,7.890932,2.0254395,-0.25647587,-3.4786842,-0.97982764,0.3872818,0.033529896,-0.39046374,-0.2603727,-1.3176587,-3.656765,0.17711197,-3.5295496,-0.7996016,-4.1985655,-2.3132844,-4.3480983,0.93314904,-4.747271,1.2930219,-2.4061599,1.7649741,-1.410918,-0.9735059,1.081066
Banana,33.499653,-3.4021194,-1.5986586,3.0809655,-0.10796257,20.16265,17.004272,0.96408784,-2.8063502,-2.7974393,-3.411827,-1.6537453,0.80702794,-1.431497,-2.7460835,-0.9209215,0.110568404,1.9017652,-3.7343721,2.2943213,1.3458849,-1.1565102,-5.3182716,0.50054175,-9.773062,-6.1376786,-2.8837242,3.8524642,5.470655,1.699202,-0.6636209,-2.5899138,3.474041,-0.95212454,2.534769,-1.0808322,3.1211126,-0.2738411,-2.5923026,-0.45637515,1.2107036,-4.483717,1.8070487,-0.22040008,-0.6589109,-0.6950262,-2.0002537,1.6314554,-2.1463115,-1.2626166
Orange,-11.053997,4.172275,-9.088492,-12.053915,-0.30343297,3.4113643,-1.2960169,-3.947285,-0.21853326,0.251124,0.044796437,-2.40835,-3.9052298,3.094797,-0.658276,0.75361603,-0.537319,2.0152926,0.78054565,-0.6096915,-3.2317235,1.164568,-1.0776016,0.6004636,-1.4396447,0.23142326,-0.5157304,0.8930389,-1.6977024,1.484446,0.40924332,-0.008937441,-1.3070694,-0.22672148,-0.035633568,0.02749697,-0.49651372,0.056481253,-0.4017944,0.09746208,-0.8574968,0.23184308,0.117681384,-0.2190103,0.67452407,0.068563364,-0.5682591,1.5733461,1.367257,-1.1336178
Orange,-11.743391,3.3740683,-7.865387,-11.697186,-1.0451941,2.9787545,-1.0343288,-4.172905,1.1967772,-0.12999935,-0.110661976,-2.78993,-3.0806088,3.1843922,-0.27020282,0.77369237,-0.6202232,1.2898581,-0.101499364,0.18199413,-1.5775497,1.6356366,-0.96826345,-0.1502371,-0.68305063,0.28002298,0.6097521,0.18124367,-0.4360696,0.6652279,0.12279458,0.007826828,1.0708958,0.07685066,0.14880149,0.6835522,0.393816,-0.15410848,-0.28332126,-0.3683975,-1.1548083,0.8497678,0.30334675,-0.21654585,-0.28256986,-0.3552718,-1.1049458,0.13038579,1.0857459,-1.2592752
Orange,-10.702507,3.190497,-7.0237837,-8.784617,0.45723763,4.4084935,-2.5741785,-1.9556358,3.1392725,-0.14082463,0.78035873,0.0082810335,1.7359138,-1.0517828,0.2336506,0.73239034,1.5223647,-1.9939442,-0.25964183,0.53333104,3.6443532,-1.469192,2.171099,-1.3961258,0.19414842,-1.1212679,-1.5554137,-0.9107652,0.14673403,-1.006913,-0.530445,-0.30613357,1.3599888,0.86384445,-0.5395114,0.15049157,0.3161525,0.15989898,-0.48671135,1.0689433,-0.12798826,0.44793138,-0.6954368,-0.05380892,0.1782828,-0.08198177,-0.047411744,-0.31085363,-0.5199292,1.1869668
Orange,-10.785057,5.0891547,-7.426119,-9.888429,-0.56373435,2.5036373,-0.89514446,-3.8899171,1.8330158,-2.0298963,0.49142158,-1.695899,0.40692207,0.28493348,0.06149087,-0.63321286,0.29239008,-1.8848945,-0.44766864,1.8044106,3.5010955,0.06792418,1.5227133,-1.0000422,0.26651093,-0.62196535,-0.95652217,-1.4551212,0.3576779,-0.24215858,0.22038196,-0.15698065,0.5243269,0.35245645,-0.4980516,0.8384352,-1.1342641,1.0317715,1.0748484,-0.40498218,-0.3661371,-2.1537926,-0.0055371425,0.29744273,-0.525272,1.1725463,-0.34374315,0.41262215,-0.0012789535,-0.54530466
Orange,-10.693173,4.6981583,-8.095329,-7.767697,0.09234116,2.1077163,-0.2389745,-2.6000965,1.6150602,-1.4187971,0.03855149,-0.56991357,0.4664284,-0.34878552,0.74780655,0.69147235,2.1663918,-1.6773291,-0.26878175,1.4790419,4.8237023,-1.8458244,1.4022334,-0.9465789,0.5643598,-0.6136079,-2.381714,-1.2303455,0.026884113,-1.7022011,1.0906707,-0.39120063,0.4929265,-0.11970955,-0.36737835,0.6082737,-2.0634134,0.74817944,-0.11167992,-0.3833775,-0.5035139,-0.548789,-0.31766453,0.9503324,0.265229,0.2689412,-0.28548607,1.6690509,-0.15120074,-0.48295802
Orange,-11.249064,4.9511147,-8.425522,-8.91291,0.40209138,3.4699354,-1.9840583,-4.8959374,1.7318964,-1.9842944,0.34318256,-0.9933814,0.8951053,-0.49394053,0.38335076,0.31606683,1.1400597,-1.8189609,0.09782157,1.6174248,4.5391617,-0.93191236,2.3518457,-0.9746433,-0.38577977,-1.180978,-1.8383794,-1.1372892,-0.27874905,-1.1934054,-0.010729524,-0.34784624,0.16141509,0.15803662,-0.32302785,-0.34037647,-3.1806886,1.7879959,1.3089617,0.7294327,-0.23944531,-1.6876175,-0.028584013,-0.03234915,0.53582186,-0.16791813,0.9321053,1.8498659,-0.38716155,0.037070706
Orange,-10.418367,4.25744,-9.390927,-11.613459,-1.029593,4.192626,-2.4753027,-4.835696,1.973357,-0.833321,-0.4085858,-2.2453012,-2.9192038,2.252056,-0.29784235,-0.54092187,-2.0640752,3.2882905,0.8369012,-2.3315744,-3.9267771,1.7352219,-2.3422186,0.8292751,0.6021845,0.17188488,1.6196775,-0.1829058,1.5805873,-1.2615871,-0.91535306,0.39932787,0.6382824,0.3520756,-0.5418238,0.03624963,0.82391924,-0.74098986,1.4050918,-1.1594448,0.22650938,1.1030853,0.26178226,1.34425,-0.5879114,1.8395203,1.7402874,-0.22073148,-2.9887943,1.0714966
Apple Braeburn,-11.932538,-12.435753,5.1899915,5.4131756,-1.7587665,-0.20078166,-0.4256509,4.612256,10.8562,-1.6160425,-2.7057083,-1.3553982,0.33814666,0.050271723,2.0556717,9.183797,4.0491977,0.0073458026,-1.2736124,0.21344608,-0.250232,-0.72054017,2.4683444,0.33430004,0.1119132,0.84366304,1.8109616,-0.3352391,1.9852926,1.3069384,-6.1033344,-0.12163628,-3.0690913,1.2750545,2.2721062,-1.1721766,2.3011723,-0.05675444,0.9975795,-2.345837,-0.10341516,0.31427112,-0.7532937,0.81789225,-0.25051665,-0.54786575,-1.3102505,0.09931624,0.3925913,-0.07050167
Apple Braeburn,-11.892055,-16.379084,10.169713,7.402489,-2.8540528,-0.27417687,1.2994885,-0.45627248,15.41293,-5.235686,-4.9146743,-2.7404978,0.5442319,3.0508237,-1.3213836,-10.781957,-4.000947,-1.0678749,1.3134643,1.5484204,-1.1606044,-1.3515682,0.25045732,-1.6453699,-0.83110344,0.8223037,0.6352085,-0.03253463,-0.23090075,0.93969685,0.14017369,-1.4523468,0.71061057,-2.4651642,0.25517872,2.8276103,-4.1371455,0.20922299,-1.2390844,0.03395096,0.7822127,-1.447244,-2.3320832,1.0488194,0.91643184,-0.011842048,-0.5405381,-4.1685257,-2.2577174,-2.2561278
Apple Braeburn,-10.43768,-11.55898,5.6572666,5.2556987,-1.209329,-1.7226528,2.7739172,4.450471,12.343272,-0.19603479,-1.7621424,-2.216046,-0.9489678,1.0160432,0.53398764,2.6304386,3.631179,-1.8475753,1.6593317,2.4506366,-4.274918,-4.8596106,0.7964522,0.60342497,-0.18646458,1.8729135,-0.18466863,-0.23319156,2.0098982,0.016745405,-0.8152605,-0.19392958,-2.3340626,1.705425,-0.095964774,-1.1137679,2.2213264,0.49172166,0.8667068,-1.1404369,0.6634702,-0.40555882,-0.9157725,-0.99176997,-0.1616158,0.7861146,-0.21516371,2.2392402,0.71417034,0.64789027
Apple Braeburn,-13.037543,-17.924505,7.7664647,-0.4645044,-0.8075199,-3.4360037,4.4245505,-5.910718,-6.5290213,2.5093722,2.4964561,1.9851654,-1.175681,-2.186178,-0.2518312,-1.0617518,-0.3908273,-1.4395655,1.4639031,-0.5973806,-2.2569203,0.45094267,-0.33322996,-1.2738575,-1.7503866,0.14446929,-5.241911,-0.8415623,-3.3211644,-2.1415198,-5.9466944,-2.0043588,-0.83468324,-0.6273068,1.5927918,1.2610201,-0.20328332,-0.03899759,0.3136311,0.89152026,-0.49281684,0.111495554,0.4619395,0.3805244,1.7944139,-0.2796598,1.0430384,-0.6483422,-0.153667,-1.3178556
Apple Braeburn,-12.9227,-16.28924,5.771284,-1.9413158,-0.43753102,-2.7233632,4.5991426,-5.1137695,-6.594953,3.5728066,2.209034,2.0286486,0.22603114,-1.645026,-0.18277761,-0.31696236,1.1001732,-0.97504276,0.1981993,0.4506898,0.8616876,-1.8754327,-0.9117438,-0.23772964,0.49144632,-0.17122786,-4.6128464,-0.08948778,-0.8929732,-3.6393275,0.8957782,0.86918414,-0.4900447,1.6827612,-2.1776252,-1.2293301,1.2073352,0.9561234,-0.4994769,-1.0917513,2.024587,1.0458585,1.3666633,-1.1729211,-0.14314725,0.15056498,-1.8719991,-1.3116461,2.2144814,1.6585662
Apple Braeburn,-12.63536,-16.196468,6.1440735,-1.7876207,-0.64550954,-3.9345791,4.9789896,-5.04805,-7.509722,3.0601778,2.1348662,2.3476894,0.06685059,-1.858442,0.008180362,-0.25068888,0.8562722,-0.24258108,0.5719323,-0.09046134,-0.71903837,-1.7978145,-1.2548283,-0.102331094,0.19321413,0.6100598,-4.554574,-0.05629057,-0.8984253,-3.1260867,0.28742957,-0.09659433,-0.5829182,0.79482305,-1.4643124,-1.3809837,0.86793554,0.28683516,0.20714468,-1.0711427,2.2501943,0.5736574,0.92859703,-1.1634123,-0.35281816,0.25844628,-1.3240647,-1.4227518,1.5371006,1.2468767
